Centre,Gender,Labour Category,Labour Type,July-12,August-12,September-12,October-12,November-12,December-12,January-13,February-13,March-13,April-13,May-13,June-13,Annual Average,State,District,Centre_length
NAUVAGARHI,M,FIELD LABOUR,SOWER,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,-,-,-,105.00,109.44,BIHAR,MONGHYR,10
NAUVAGARHI,W,FIELD LABOUR,SOWER,135.00,135.00,125.00,135.00,135.00,135.00,135.00,135.00,-,-,-,130.00,133.33,BIHAR,MONGHYR,10
NAUVAGARHI,M,FIELD LABOUR,WEEDER,225.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,-,-,-,220.00,220.56,BIHAR,MONGHYR,10
NAUVAGARHI,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,150.00,150.00,BIHAR,MONGHYR,10
NAUVAGARHI,M,HERDSMEN,HERDSMEN,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,-,-,120.00,120.00,BIHAR,MONGHYR,10
NAUVAGARHI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MONGHYR,10
NAUVAGARHI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,-,-,-,130.00,134.44,BIHAR,MONGHYR,10
NAUVAGARHI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,-,-,-,90.00,95.00,BIHAR,MONGHYR,10
NAUVAGARHI,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,-,-,200.00,200.00,BIHAR,MONGHYR,10
NAUVAGARHI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MONGHYR,10
NAUVAGARHI,M,"SKILLED 
LABOUR",CARPENTER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,-,-,200.00,200.00,BIHAR,MONGHYR,10
NAUVAGARHI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MONGHYR,10
NARASINGHPUR,M,FIELD LABOUR,PLOUGHMAN,300.00,250.00,200.00,250.00,250.00,150.00,280.00,280.00,280.00,280.00,280.00,200.00,250.00,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,180.00,180.00,180.00,200.00,140.00,180.00,180.00,180.00,180.00,180.00,200.00,181.67,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,-,-,-,180.00,175.00,150.00,180.00,180.00,180.00,150.00,180.00,175.00,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,FIELD LABOUR,SOWER,250.00,200.00,250.00,200.00,200.00,150.00,200.00,200.00,200.00,200.00,200.00,200.00,204.17,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,200.00,140.00,180.00,180.00,180.00,180.00,180.00,-,184.00,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,120.00,200.00,150.00,150.00,200.00,200.00,200.00,185.00,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,150.00,150.00,200.00,200.00,150.00,150.00,200.00,183.33,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,HERDSMEN,HERDSMEN,180.00,180.00,180.00,180.00,180.00,130.00,150.00,150.00,150.00,150.00,150.00,180.00,163.33,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,170.00,200.00,170.00,170.00,180.00,200.00,200.00,190.83,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,140.00,170.00,200.00,200.00,150.00,170.00,200.00,185.83,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,200.00,230.00,230.00,230.00,230.00,230.00,300.00,262.50,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,220.00,250.00,250.00,250.00,250.00,250.00,300.00,272.50,BIHAR,MUZAFFARPUR,12
NARASINGHPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,MUZAFFARPUR,12
CHANDAULI,M,FIELD LABOUR,PLOUGHMAN,200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
CHANDAULI,M,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,BIHAR,SAMASTIPUR,9
CHANDAULI,M,FIELD LABOUR,SOWER,200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
CHANDAULI,M,FIELD LABOUR,WEEDER,150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,FIELD LABOUR,WEEDER,200.00,-,-,-,-,-,-,-,-,-,-,-,200.00,BIHAR,SAMASTIPUR,9
CHANDAULI,M,HERDSMEN,HERDSMEN,300.00,-,-,-,-,-,-,-,-,-,-,-,300.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
CHANDAULI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,BIHAR,SAMASTIPUR,9
CHANDAULI,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,-,-,-,-,-,-,-,-,-,-,-,300.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
CHANDAULI,M,"SKILLED 
LABOUR",CARPENTER,300.00,-,-,-,-,-,-,-,-,-,-,-,300.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
CHANDAULI,M,"SKILLED 
LABOUR",COBBLER,350.00,-,-,-,-,-,-,-,-,-,-,-,350.00,BIHAR,SAMASTIPUR,9
CHANDAULI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SAMASTIPUR,9
PARSAPOJHI,M,FIELD LABOUR,PLOUGHMAN,200.00,380.00,220.00,200.00,200.00,200.00,200.00,250.00,250.00,-,250.00,200.00,231.82,BIHAR,SARAN,10
PARSAPOJHI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SARAN,10
PARSAPOJHI,M,FIELD LABOUR,"REAPER & 
HARVESTER",180.00,180.00,160.00,180.00,250.00,250.00,-,-,-,250.00,180.00,-,203.75,BIHAR,SARAN,10
PARSAPOJHI,W,FIELD LABOUR,"REAPER & 
HARVESTER",180.00,-,-,180.00,250.00,250.00,-,-,-,250.00,-,-,222.00,BIHAR,SARAN,10
PARSAPOJHI,M,FIELD LABOUR,SOWER,180.00,200.00,160.00,180.00,160.00,200.00,-,250.00,250.00,-,-,200.00,197.78,BIHAR,SARAN,10
PARSAPOJHI,W,FIELD LABOUR,SOWER,180.00,180.00,-,180.00,160.00,200.00,-,-,-,-,-,-,180.00,BIHAR,SARAN,10
PARSAPOJHI,M,FIELD LABOUR,WEEDER,150.00,150.00,160.00,180.00,160.00,250.00,-,250.00,250.00,-,-,250.00,200.00,BIHAR,SARAN,10
PARSAPOJHI,W,FIELD LABOUR,WEEDER,150.00,150.00,160.00,180.00,180.00,-,-,-,250.00,-,-,-,178.33,BIHAR,SARAN,10
PARSAPOJHI,M,HERDSMEN,HERDSMEN,180.00,180.00,180.00,180.00,160.00,180.00,160.00,180.00,180.00,180.00,180.00,180.00,176.67,BIHAR,SARAN,10
PARSAPOJHI,W,HERDSMEN,HERDSMEN,180.00,180.00,180.00,180.00,160.00,180.00,160.00,180.00,180.00,-,180.00,180.00,176.36,BIHAR,SARAN,10
PARSAPOJHI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,250.00,185.00,180.00,280.00,170.00,205.00,250.00,200.00,250.00,195.00,200.00,215.00,BIHAR,SARAN,10
PARSAPOJHI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,200.00,160.00,200.00,160.00,170.00,170.00,200.00,-,200.00,200.00,-,184.44,BIHAR,SARAN,10
PARSAPOJHI,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,BIHAR,SARAN,10
PARSAPOJHI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SARAN,10
PARSAPOJHI,M,"SKILLED 
LABOUR",CARPENTER,350.00,385.00,385.00,385.00,390.00,385.00,380.00,385.00,390.00,385.00,385.00,385.00,382.50,BIHAR,SARAN,10
PARSAPOJHI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SARAN,10
PARSAPOJHI,M,"SKILLED 
LABOUR",COBBLER,380.00,-,380.00,380.00,380.00,380.00,350.00,380.00,380.00,380.00,380.00,350.00,374.55,BIHAR,SARAN,10
PARSAPOJHI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SARAN,10
KUTAUT,M,FIELD LABOUR,WEEDER,175.00,200.00,175.00,175.00,175.00,175.00,200.00,190.00,190.00,195.00,195.00,200.00,187.08,BIHAR,SHEKHPURA,6
KUTAUT,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEKHPURA,6
KUTAUT,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,200.00,175.00,200.00,200.00,175.00,200.00,190.00,190.00,195.00,195.00,200.00,191.25,BIHAR,SHEKHPURA,6
KUTAUT,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEKHPURA,6
KUTAUT,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,105.00,-,-,-,-,-,-,-,-,-,105.00,BIHAR,SHEKHPURA,6
KUTAUT,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEKHPURA,6
KUTAUT,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,165.00,175.00,175.00,200.00,250.00,250.00,250.00,255.00,255.00,260.00,227.92,BIHAR,SHEKHPURA,6
KUTAUT,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEKHPURA,6
"NARAYANPUR
(CHHATAUNA)",M,FIELD LABOUR,PLOUGHMAN,-,175.00,175.00,175.00,175.00,175.00,175.00,175.00,200.00,200.00,-,200.00,182.50,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,FIELD LABOUR,"REAPER & 
HARVESTER",-,175.00,175.00,175.00,175.00,175.00,175.00,175.00,150.00,150.00,-,150.00,167.50,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,FIELD LABOUR,"REAPER & 
HARVESTER",-,175.00,175.00,175.00,150.00,150.00,175.00,-,150.00,150.00,-,150.00,161.11,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,FIELD LABOUR,SOWER,-,175.00,175.00,175.00,150.00,150.00,150.00,200.00,200.00,200.00,-,200.00,177.50,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,FIELD LABOUR,SOWER,-,-,-,-,150.00,150.00,-,200.00,-,-,-,-,166.67,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,FIELD LABOUR,WEEDER,-,175.00,175.00,150.00,100.00,100.00,100.00,150.00,175.00,175.00,-,175.00,147.50,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,FIELD LABOUR,WEEDER,-,-,-,150.00,100.00,100.00,100.00,150.00,175.00,175.00,-,175.00,140.63,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,HERDSMEN,HERDSMEN,-,-,-,-,100.00,100.00,-,-,-,100.00,-,100.00,100.00,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,175.00,-,175.00,175.00,175.00,175.00,175.00,150.00,200.00,-,200.00,177.78,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,"SKILLED 
LABOUR",BLACKSMITH,-,275.00,275.00,250.00,275.00,275.00,275.00,300.00,300.00,250.00,-,300.00,277.50,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,"SKILLED 
LABOUR",CARPENTER,-,275.00,275.00,275.00,275.00,275.00,275.00,300.00,300.00,300.00,-,300.00,285.00,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",M,"SKILLED 
LABOUR",COBBLER,-,275.00,-,-,-,275.00,250.00,300.00,-,-,-,-,275.00,BIHAR,SHEOHAR,22
"NARAYANPUR
(CHHATAUNA)",W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SHEOHAR,22
BELA,M,FIELD LABOUR,PLOUGHMAN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,SITAMARHI,4
BELA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
BELA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,200.00,100.00,100.00,100.00,100.00,150.00,150.00,-,-,150.00,150.00,133.33,BIHAR,SITAMARHI,4
BELA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,200.00,100.00,100.00,100.00,100.00,-,-,-,-,-,-,120.00,BIHAR,SITAMARHI,4
BELA,M,FIELD LABOUR,SOWER,-,150.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,155.00,BIHAR,SITAMARHI,4
BELA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
BELA,M,FIELD LABOUR,WEEDER,150.00,150.00,200.00,150.00,100.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,154.17,BIHAR,SITAMARHI,4
BELA,W,FIELD LABOUR,WEEDER,-,200.00,200.00,150.00,200.00,100.00,-,-,-,-,-,-,170.00,BIHAR,SITAMARHI,4
BELA,M,HERDSMEN,HERDSMEN,-,-,-,150.00,150.00,150.00,-,-,-,-,-,-,150.00,BIHAR,SITAMARHI,4
BELA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
BELA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,100.00,100.00,-,-,-,150.00,150.00,150.00,150.00,150.00,-,137.50,BIHAR,SITAMARHI,4
BELA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,100.00,150.00,-,-,-,150.00,150.00,-,-,-,-,140.00,BIHAR,SITAMARHI,4
BELA,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,300.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,245.83,BIHAR,SITAMARHI,4
BELA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
BELA,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,300.00,300.00,300.00,250.00,250.00,250.00,250.00,250.00,250.00,262.50,BIHAR,SITAMARHI,4
BELA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
BELA,M,"SKILLED 
LABOUR",COBBLER,300.00,-,-,-,200.00,250.00,300.00,300.00,300.00,300.00,300.00,300.00,283.33,BIHAR,SITAMARHI,4
BELA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,SITAMARHI,4
PAKARI,M,FIELD LABOUR,PLOUGHMAN,300.00,345.00,360.00,360.00,360.00,360.00,300.00,400.00,400.00,400.00,-,400.00,362.27,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,330.00,240.00,240.00,240.00,240.00,240.00,300.00,300.00,300.00,-,300.00,275.45,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,300.00,300.00,300.00,300.00,300.00,240.00,250.00,250.00,-,250.00,276.67,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,FIELD LABOUR,SOWER,240.00,340.00,240.00,240.00,240.00,240.00,300.00,300.00,300.00,300.00,-,300.00,276.36,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,FIELD LABOUR,SOWER,240.00,240.00,240.00,240.00,240.00,240.00,-,-,-,-,-,-,240.00,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,FIELD LABOUR,WEEDER,240.00,180.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,-,240.00,234.55,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",180.00,240.00,240.00,240.00,240.00,240.00,240.00,240.00,250.00,250.00,-,250.00,237.27,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",240.00,-,-,-,-,-,-,-,-,-,-,-,240.00,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,"SKILLED 
LABOUR",BLACKSMITH,350.00,350.00,350.00,350.00,350.00,350.00,410.00,400.00,410.00,410.00,-,400.00,375.45,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,350.00,350.00,BIHAR,"WEST 
CHAMPARAN",6
PAKARI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"WEST 
CHAMPARAN",6
KESHKALA,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,8
KESHKALA,M,FIELD LABOUR,SOWER,100.00,100.00,-,-,-,-,-,-,-,-,-,-,100.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,FIELD LABOUR,SOWER,80.00,80.00,-,-,-,-,-,-,-,-,-,-,80.00,CHHATTISGARH,BASTAR,8
KESHKALA,M,FIELD LABOUR,WEEDER,100.00,100.00,-,-,-,-,-,-,-,-,-,-,100.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,FIELD LABOUR,WEEDER,80.00,80.00,-,-,-,-,-,-,-,-,-,-,80.00,CHHATTISGARH,BASTAR,8
KESHKALA,M,HERDSMEN,HERDSMEN,100.00,100.00,-,-,-,-,-,-,-,-,-,-,100.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,8
KESHKALA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,-,-,-,-,-,-,-,-,-,-,120.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,100.00,-,-,-,-,-,-,-,-,-,-,100.00,CHHATTISGARH,BASTAR,8
KESHKALA,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,8
KESHKALA,M,"SKILLED 
LABOUR",CARPENTER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,8
KESHKALA,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,8
KESHKALA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,8
BHAIRAMGARH,M,FIELD LABOUR,PLOUGHMAN,200.00,150.00,-,150.00,150.00,-,150.00,-,-,150.00,150.00,150.00,156.25,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,100.00,100.00,-,-,100.00,100.00,100.00,100.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,100.00,100.00,-,-,100.00,100.00,100.00,100.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,FIELD LABOUR,SOWER,200.00,150.00,-,-,-,-,100.00,-,-,100.00,100.00,100.00,125.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,SOWER,150.00,150.00,-,-,-,-,100.00,-,-,100.00,100.00,100.00,116.67,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,FIELD LABOUR,WEEDER,150.00,150.00,-,-,-,-,80.00,-,-,80.00,80.00,80.00,103.33,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,WEEDER,150.00,150.00,-,-,-,-,80.00,-,-,80.00,80.00,80.00,103.33,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,HERDSMEN,HERDSMEN,100.00,150.00,-,150.00,150.00,150.00,150.00,-,-,150.00,150.00,150.00,144.44,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,HERDSMEN,HERDSMEN,100.00,150.00,-,150.00,150.00,150.00,150.00,-,-,150.00,150.00,150.00,144.44,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,-,100.00,100.00,100.00,100.00,-,-,100.00,100.00,100.00,111.11,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,-,100.00,100.00,100.00,100.00,-,-,100.00,100.00,100.00,111.11,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,200.00,-,200.00,200.00,200.00,200.00,-,-,200.00,200.00,200.00,211.11,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"SKILLED 
LABOUR",CARPENTER,300.00,200.00,-,200.00,200.00,200.00,200.00,-,-,200.00,200.00,200.00,211.11,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BIJAPUR,11
