Centre,Gender,Labour Category,Labour Type,July-16,August-16,September-16,October-16,November-16,December-16,January-17,February-17,March-17,April-17,May-17,June-17,Annual Average,State,District,Centre_length
KAMREJ,W,HERDSMEN,HERDSMEN,100.00,-,100.00,100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,GUJARAT,SURAT,6
KAMREJ,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",147.00,-,147.00,147.00,180.00,180.00,152.00,144.00,144.00,140.00,144.00,144.00,151.73,GUJARAT,SURAT,6
KAMREJ,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",138.00,-,138.00,138.00,175.00,175.00,147.00,140.00,140.00,133.00,140.00,140.00,145.82,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",BLACKSMITH,252.00,-,362.00,262.00,290.00,290.00,246.00,246.00,258.00,258.00,258.00,258.00,270.91,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",CARPENTER,324.00,-,340.00,324.00,275.00,275.00,337.00,317.00,324.00,337.00,324.00,324.00,318.27,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",COBBLER,215.00,-,215.00,215.00,200.00,200.00,213.00,213.00,218.00,218.00,228.00,218.00,213.91,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
MULI,M,FIELD LABOUR,PLOUGHMAN,227.00,227.00,235.00,227.00,227.00,190.00,241.00,241.00,198.00,239.00,198.00,198.00,220.67,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,"REAPER & 
HARVESTER",244.00,244.00,263.00,244.00,244.00,263.00,295.00,295.00,292.00,268.00,275.00,275.00,266.83,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,"REAPER & 
HARVESTER",228.00,228.00,253.00,228.00,228.00,253.00,291.00,291.00,285.00,261.00,271.00,266.00,256.92,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,SOWER,247.00,247.00,247.00,247.00,247.00,247.00,279.00,279.00,270.00,263.00,263.00,263.00,258.25,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,WEEDER,223.00,223.00,235.00,223.00,223.00,235.00,269.00,269.00,265.00,244.00,249.00,249.00,242.25,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,WEEDER,218.00,218.00,230.00,218.00,218.00,230.00,267.00,267.00,262.00,242.00,247.00,252.00,239.08,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",228.00,228.00,232.00,228.00,228.00,232.00,257.00,257.00,253.00,250.00,243.00,243.00,239.92,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",218.00,218.00,227.00,218.00,218.00,227.00,254.00,254.00,246.00,243.00,239.00,242.00,233.67,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",BLACKSMITH,268.00,268.00,268.00,268.00,268.00,268.00,275.00,275.00,275.00,275.00,275.00,275.00,271.50,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",CARPENTER,255.00,255.00,255.00,255.00,255.00,255.00,263.00,263.00,263.00,263.00,263.00,263.00,259.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",COBBLER,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
KARJAN,M,FIELD LABOUR,PLOUGHMAN,188.00,-,188.00,188.00,200.00,200.00,194.00,194.00,188.00,188.00,188.00,194.00,191.82,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,"REAPER & 
HARVESTER",125.00,-,125.00,125.00,-,-,125.00,125.00,125.00,125.00,125.00,125.00,125.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,"REAPER & 
HARVESTER",125.00,-,125.00,125.00,-,-,125.00,125.00,125.00,125.00,125.00,125.00,125.00,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,SOWER,181.00,-,181.00,181.00,200.00,200.00,188.00,188.00,181.00,181.00,181.00,188.00,186.36,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,SOWER,181.00,-,181.00,181.00,200.00,200.00,188.00,188.00,181.00,181.00,181.00,181.00,185.73,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,WEEDER,125.00,-,125.00,125.00,-,-,125.00,125.00,125.00,125.00,125.00,125.00,125.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,WEEDER,125.00,-,125.00,125.00,-,-,125.00,125.00,125.00,125.00,125.00,125.00,125.00,GUJARAT,VADODARA,6
KARJAN,M,HERDSMEN,HERDSMEN,57.00,-,57.00,57.00,50.00,50.00,57.00,57.00,57.00,57.00,57.00,57.00,55.73,GUJARAT,VADODARA,6
KARJAN,W,HERDSMEN,HERDSMEN,100.00,-,100.00,100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,GUJARAT,VADODARA,6
KARJAN,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,-,175.00,175.00,200.00,200.00,188.00,188.00,175.00,175.00,175.00,188.00,183.09,GUJARAT,VADODARA,6
KARJAN,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,-,175.00,175.00,200.00,200.00,188.00,188.00,175.00,175.00,175.00,188.00,183.09,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,-,200.00,200.00,-,-,-,-,200.00,-,200.00,-,200.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",CARPENTER,200.00,-,200.00,200.00,-,-,200.00,200.00,200.00,200.00,200.00,200.00,200.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",COBBLER,150.00,-,150.00,150.00,-,-,-,-,150.00,-,150.00,-,150.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
VALSAD,M,FIELD LABOUR,PLOUGHMAN,150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,SOWER,150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,SOWER,150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,WEEDER,150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,WEEDER,150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
VALSAD,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,-,150.00,150.00,150.00,150.00,178.00,178.00,178.00,178.00,178.00,178.00,165.27,GUJARAT,VALSAD,6
SHAHPUR,M,FIELD LABOUR,PLOUGHMAN,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,400.00,-,400.00,359.09,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,-,400.00,318.18,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,SOWER,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,375.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,-,350.00,350.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,WEEDER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,-,350.00,309.09,HARYANA,AMBALA,7
SHAHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,AMBALA,7
SHAHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,350.00,316.67,HARYANA,AMBALA,7
SHAHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,HARYANA,AMBALA,7
SHAHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
SHAHPUR,M,"SKILLED 
LABOUR",CARPENTER,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,HARYANA,AMBALA,7
SHAHPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
CHONG,M,FIELD LABOUR,PLOUGHMAN,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,308.33,HARYANA,BHIWANI,5
CHONG,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,BHIWANI,5
CHONG,M,FIELD LABOUR,"REAPER & 
HARVESTER",400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,500.00,408.33,HARYANA,BHIWANI,5
CHONG,W,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,500.00,316.67,HARYANA,BHIWANI,5
CHONG,M,FIELD LABOUR,SOWER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,400.00,308.33,HARYANA,BHIWANI,5
CHONG,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,BHIWANI,5
CHONG,M,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,500.00,362.50,HARYANA,BHIWANI,5
CHONG,W,FIELD LABOUR,WEEDER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,500.00,270.83,HARYANA,BHIWANI,5
CHONG,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,500.00,316.67,HARYANA,BHIWANI,5
CHONG,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,500.00,316.67,HARYANA,BHIWANI,5
CHONG,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,HARYANA,BHIWANI,5
CHONG,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,BHIWANI,5
CHONG,M,"SKILLED 
LABOUR",CARPENTER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,BHIWANI,5
CHONG,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,BHIWANI,5
SIKRI,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FARIDABAD,5
SIKRI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FARIDABAD,5
SIKRI,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,350.00,350.00,HARYANA,FARIDABAD,5
SIKRI,W,FIELD LABOUR,"REAPER & 
HARVESTER",325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,-,325.00,325.00,HARYANA,FARIDABAD,5
SIKRI,M,FIELD LABOUR,SOWER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FARIDABAD,5
SIKRI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FARIDABAD,5
SIKRI,M,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,400.00,HARYANA,FARIDABAD,5
SIKRI,W,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,350.00,350.00,HARYANA,FARIDABAD,5
SIKRI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,FARIDABAD,5
SIKRI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,325.00,HARYANA,FARIDABAD,5
SIKRI,M,"SKILLED 
LABOUR",BLACKSMITH,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,HARYANA,FARIDABAD,5
SIKRI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FARIDABAD,5
SIKRI,M,"SKILLED 
LABOUR",CARPENTER,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,HARYANA,FARIDABAD,5
SIKRI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FARIDABAD,5
DRYAPUR,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FATEHABAD,7
DRYAPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,M,FIELD LABOUR,SOWER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FATEHABAD,7
DRYAPUR,M,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,W,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,FATEHABAD,7
DRYAPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",400.00,400.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,358.33,HARYANA,FATEHABAD,7
DRYAPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,FATEHABAD,7
DRYAPUR,M,"SKILLED 
LABOUR",BLACKSMITH,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,FATEHABAD,7
DRYAPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FATEHABAD,7
DRYAPUR,M,"SKILLED 
LABOUR",CARPENTER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,FATEHABAD,7
DRYAPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,FATEHABAD,7
BHORAKALAN,M,FIELD LABOUR,PLOUGHMAN,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,GURGAON,10
BHORAKALAN,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,GURGAON,10
BHORAKALAN,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,GURGAON,10
BHORAKALAN,W,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,GURGAON,10
BHORAKALAN,M,FIELD LABOUR,SOWER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,450.00,450.00,450.00,450.00,550.00,HARYANA,GURGAON,10
BHORAKALAN,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,GURGAON,10
BHORAKALAN,M,FIELD LABOUR,WEEDER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,GURGAON,10
BHORAKALAN,W,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,GURGAON,10
BHORAKALAN,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,400.00,400.00,400.00,400.00,400.00,370.83,HARYANA,GURGAON,10
BHORAKALAN,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,GURGAON,10
BHORAKALAN,M,"SKILLED 
LABOUR",BLACKSMITH,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,GURGAON,10
BHORAKALAN,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,GURGAON,10
BHORAKALAN,M,"SKILLED 
LABOUR",CARPENTER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,GURGAON,10
BHORAKALAN,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,GURGAON,10
MANGALI,M,FIELD LABOUR,PLOUGHMAN,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,HARYANA,HISSAR,7
MANGALI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,HISSAR,7
MANGALI,M,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,350.00,HARYANA,HISSAR,7
MANGALI,W,FIELD LABOUR,"REAPER & 
HARVESTER",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,-,350.00,HARYANA,HISSAR,7
MANGALI,M,FIELD LABOUR,SOWER,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,HARYANA,HISSAR,7
MANGALI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,HISSAR,7
MANGALI,M,FIELD LABOUR,WEEDER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,HISSAR,7
MANGALI,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,HISSAR,7
MANGALI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,400.00,354.17,HARYANA,HISSAR,7
MANGALI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,HISSAR,7
MANGALI,M,"SKILLED 
LABOUR",BLACKSMITH,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,HISSAR,7
MANGALI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,HISSAR,7
MANGALI,M,"SKILLED 
LABOUR",CARPENTER,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,HARYANA,HISSAR,7
MANGALI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,HISSAR,7
GALAULI,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,JIND,7
GALAULI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,JIND,7
GALAULI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,350.00,350.00,-,-,350.00,HARYANA,JIND,7
GALAULI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,JIND,7
GALAULI,M,FIELD LABOUR,SOWER,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,HARYANA,JIND,7
GALAULI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,JIND,7
GALAULI,M,FIELD LABOUR,WEEDER,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,360.00,HARYANA,JIND,7
GALAULI,W,FIELD LABOUR,WEEDER,360.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.83,HARYANA,JIND,7
GALAULI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,410.00,HARYANA,JIND,7
GALAULI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,JIND,7
GALAULI,M,"SKILLED 
LABOUR",CARPENTER,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,610.00,HARYANA,JIND,7
GALAULI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,JIND,7
DAND,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,375.00,HARYANA,KAITHAL,4
DAND,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,KAITHAL,4
DAND,M,FIELD LABOUR,"REAPER & 
HARVESTER",400.00,400.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,400.00,-,400.00,368.18,HARYANA,KAITHAL,4
