Centre,Gender,Labour Category,Labour Type,July-14,August-14,September-14,October-14,November-14,December-14,January-15,February-15,March-15,April-15,May-15,June-15,Annual Average,State,District,Centre_length
MAKAREE,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,150.00,150.00,CHHATTISGARH,KONDAGAON,7
MAKAREE,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,200.00,200.00,CHHATTISGARH,KONDAGAON,7
MAKAREE,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,200.00,200.00,CHHATTISGARH,KONDAGAON,7
MAKAREE,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,300.00,300.00,CHHATTISGARH,KONDAGAON,7
MAKAREE,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,300.00,300.00,CHHATTISGARH,KONDAGAON,7
RAMPUR,M,FIELD LABOUR,PLOUGHMAN,300.00,300.00,300.00,200.00,-,-,-,-,-,-,-,300.00,280.00,CHHATTISGARH,KORBA,6
RAMPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORBA,6
RAMPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,-,-,-,-,-,-,-,100.00,CHHATTISGARH,KORBA,6
RAMPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,-,-,-,-,-,-,-,100.00,CHHATTISGARH,KORBA,6
RAMPUR,M,FIELD LABOUR,SOWER,120.00,120.00,-,80.00,-,-,-,-,-,-,-,130.00,112.50,CHHATTISGARH,KORBA,6
RAMPUR,W,FIELD LABOUR,SOWER,110.00,110.00,-,-,-,-,-,-,-,-,-,100.00,106.67,CHHATTISGARH,KORBA,6
RAMPUR,M,FIELD LABOUR,WEEDER,110.00,100.00,80.00,-,-,-,-,-,-,-,-,-,96.67,CHHATTISGARH,KORBA,6
RAMPUR,W,FIELD LABOUR,WEEDER,100.00,100.00,80.00,-,-,-,-,-,-,-,-,-,93.33,CHHATTISGARH,KORBA,6
RAMPUR,M,HERDSMEN,HERDSMEN,-,100.00,-,-,66.00,135.00,-,-,-,130.00,200.00,100.00,121.83,CHHATTISGARH,KORBA,6
RAMPUR,W,HERDSMEN,HERDSMEN,-,84.00,-,-,66.00,130.00,-,-,-,100.00,100.00,100.00,96.67,CHHATTISGARH,KORBA,6
RAMPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,100.00,150.00,150.00,150.00,150.00,150.00,-,150.00,130.00,150.00,138.18,CHHATTISGARH,KORBA,6
RAMPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,100.00,100.00,140.00,130.00,130.00,130.00,130.00,-,130.00,130.00,120.00,123.64,CHHATTISGARH,KORBA,6
RAMPUR,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,140.00,150.00,200.00,200.00,200.00,150.00,150.00,-,-,-,200.00,176.67,CHHATTISGARH,KORBA,6
RAMPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORBA,6
RAMPUR,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,250.00,300.00,300.00,300.00,300.00,-,300.00,300.00,350.00,300.00,CHHATTISGARH,KORBA,6
RAMPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORBA,6
PATNA,M,FIELD LABOUR,PLOUGHMAN,200.00,150.00,150.00,150.00,150.00,150.00,-,-,-,-,-,150.00,157.14,CHHATTISGARH,KORIYA,5
PATNA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORIYA,5
PATNA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,200.00,-,-,150.00,150.00,-,-,160.00,CHHATTISGARH,KORIYA,5
PATNA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,150.00,-,-,150.00,120.00,-,-,144.00,CHHATTISGARH,KORIYA,5
PATNA,M,FIELD LABOUR,SOWER,-,-,-,-,-,150.00,-,-,-,-,-,-,150.00,CHHATTISGARH,KORIYA,5
PATNA,W,FIELD LABOUR,SOWER,200.00,150.00,150.00,-,-,-,-,-,-,-,-,-,166.67,CHHATTISGARH,KORIYA,5
PATNA,M,FIELD LABOUR,WEEDER,-,-,150.00,-,-,150.00,-,-,150.00,-,-,-,150.00,CHHATTISGARH,KORIYA,5
PATNA,W,FIELD LABOUR,WEEDER,150.00,-,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,KORIYA,5
PATNA,M,HERDSMEN,HERDSMEN,150.00,200.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,-,132.73,CHHATTISGARH,KORIYA,5
PATNA,W,HERDSMEN,HERDSMEN,-,150.00,-,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,KORIYA,5
PATNA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,180.00,150.00,150.00,200.00,190.00,CHHATTISGARH,KORIYA,5
PATNA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",180.00,150.00,180.00,180.00,180.00,180.00,180.00,180.00,150.00,150.00,150.00,180.00,170.00,CHHATTISGARH,KORIYA,5
PATNA,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,CHHATTISGARH,KORIYA,5
PATNA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORIYA,5
PATNA,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,CHHATTISGARH,KORIYA,5
PATNA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORIYA,5
PATNA,M,"SKILLED 
LABOUR",COBBLER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,CHHATTISGARH,KORIYA,5
PATNA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,KORIYA,5
JHALAP,M,FIELD LABOUR,PLOUGHMAN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,200.00,155.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,FIELD LABOUR,"REAPER & 
HARVESTER",90.00,-,-,100.00,100.00,-,-,-,-,-,-,-,96.67,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,FIELD LABOUR,"REAPER & 
HARVESTER",80.00,-,-,90.00,90.00,-,-,-,-,-,-,-,86.67,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,FIELD LABOUR,SOWER,125.00,125.00,125.00,125.00,-,150.00,150.00,150.00,-,-,-,150.00,137.50,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,FIELD LABOUR,SOWER,110.00,110.00,110.00,100.00,-,125.00,125.00,125.00,-,-,-,125.00,116.25,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,FIELD LABOUR,WEEDER,90.00,90.00,90.00,90.00,-,-,-,-,-,-,-,-,90.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,FIELD LABOUR,WEEDER,80.00,80.00,80.00,80.00,-,-,-,-,-,-,-,-,80.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,200.00,-,200.00,200.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,200.00,-,200.00,200.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,120.00,120.00,125.00,125.00,125.00,125.00,-,125.00,-,150.00,125.50,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",110.00,110.00,110.00,110.00,110.00,-,-,-,-,125.00,-,-,112.50,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,"SKILLED 
LABOUR",BLACKSMITH,150.00,150.00,180.00,150.00,150.00,150.00,150.00,150.00,-,200.00,-,250.00,168.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,"SKILLED 
LABOUR",CARPENTER,180.00,180.00,180.00,180.00,185.00,190.00,200.00,200.00,-,200.00,-,250.00,194.50,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,MAHASAMUND,6
JHALAP,M,"SKILLED 
LABOUR",COBBLER,150.00,150.00,150.00,150.00,150.00,150.00,125.00,125.00,-,150.00,-,200.00,150.00,CHHATTISGARH,MAHASAMUND,6
JHALAP,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,MAHASAMUND,6
BENOOR,M,FIELD LABOUR,PLOUGHMAN,-,-,200.00,200.00,-,-,-,-,-,-,-,300.00,233.33,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,120.00,120.00,-,-,-,-,-,-,-,120.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,120.00,120.00,-,-,-,-,-,-,-,120.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,FIELD LABOUR,WEEDER,-,-,120.00,120.00,-,-,-,-,-,-,-,-,120.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,FIELD LABOUR,WEEDER,-,-,120.00,120.00,-,-,-,-,-,-,-,-,120.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,HERDSMEN,HERDSMEN,-,-,90.00,100.00,85.00,120.00,120.00,120.00,-,85.00,125.00,90.00,103.89,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,HERDSMEN,HERDSMEN,-,-,90.00,100.00,85.00,120.00,120.00,120.00,-,85.00,125.00,85.00,103.33,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,150.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,150.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,"SKILLED 
LABOUR",CARPENTER,-,-,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,M,"SKILLED 
LABOUR",COBBLER,-,-,400.00,400.00,400.00,400.00,400.00,400.00,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
BENOOR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,400.00,400.00,400.00,400.00,CHHATTISGARH,NARAYANPUR,6
LENDHARA,M,FIELD LABOUR,PLOUGHMAN,-,-,150.00,150.00,150.00,-,150.00,150.00,-,-,150.00,-,150.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAIGARH,8
LENDHARA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,110.00,-,120.00,120.00,-,-,150.00,-,125.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,110.00,110.00,-,-,130.00,-,116.67,CHHATTISGARH,RAIGARH,8
LENDHARA,M,FIELD LABOUR,WEEDER,-,-,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,FIELD LABOUR,WEEDER,-,-,120.00,-,-,-,-,-,-,-,-,-,120.00,CHHATTISGARH,RAIGARH,8
LENDHARA,M,HERDSMEN,HERDSMEN,-,-,100.00,100.00,100.00,-,100.00,100.00,-,-,120.00,-,103.33,CHHATTISGARH,RAIGARH,8
LENDHARA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAIGARH,8
LENDHARA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,150.00,150.00,150.00,-,150.00,150.00,-,-,150.00,-,150.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,120.00,120.00,120.00,-,120.00,120.00,-,-,130.00,-,121.67,CHHATTISGARH,RAIGARH,8
LENDHARA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,200.00,250.00,250.00,-,200.00,200.00,-,-,250.00,-,225.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAIGARH,8
LENDHARA,M,"SKILLED 
LABOUR",CARPENTER,-,-,250.00,250.00,250.00,-,250.00,250.00,-,-,250.00,-,250.00,CHHATTISGARH,RAIGARH,8
LENDHARA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAIGARH,8
GANDAE,M,FIELD LABOUR,PLOUGHMAN,-,-,350.00,350.00,350.00,350.00,-,-,-,350.00,350.00,350.00,350.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,100.00,-,-,-,-,-,100.00,100.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,100.00,100.00,-,-,-,-,-,100.00,100.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,FIELD LABOUR,SOWER,-,-,100.00,-,-,-,-,-,-,-,-,-,100.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,FIELD LABOUR,SOWER,-,-,80.00,-,-,-,-,-,-,-,-,-,80.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,HERDSMEN,HERDSMEN,-,-,100.00,100.00,100.00,100.00,-,-,-,100.00,100.00,100.00,100.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,100.00,100.00,100.00,100.00,-,-,-,100.00,100.00,100.00,100.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,80.00,80.00,-,80.00,-,-,-,80.00,80.00,80.00,80.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,160.00,160.00,160.00,160.00,-,-,-,160.00,160.00,160.00,160.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,"SKILLED 
LABOUR",CARPENTER,-,-,200.00,200.00,200.00,200.00,-,-,-,200.00,200.00,200.00,200.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAJNANDGAON,6
GANDAE,M,"SKILLED 
LABOUR",COBBLER,-,-,150.00,150.00,150.00,150.00,-,-,-,150.00,150.00,150.00,150.00,CHHATTISGARH,RAJNANDGAON,6
GANDAE,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,RAJNANDGAON,6
LEHPATARA,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,200.00,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,200.00,200.00,200.00,-,-,-,-,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,200.00,-,-,-,-,-,-,166.67,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,HERDSMEN,HERDSMEN,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,-,-,100.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,-,250.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,"SKILLED 
LABOUR",BLACKSMITH,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,-,300.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
LEHPATARA,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,-,200.00,CHHATTISGARH,SARGUJA,9
LEHPATARA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SARGUJA,9
CHHINDGARH,M,FIELD LABOUR,PLOUGHMAN,300.00,300.00,300.00,400.00,300.00,300.00,400.00,400.00,400.00,300.00,400.00,300.00,341.67,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,150.00,150.00,-,150.00,150.00,-,150.00,150.00,150.00,150.00,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,150.00,-,100.00,150.00,-,100.00,100.00,100.00,114.29,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,FIELD LABOUR,SOWER,150.00,150.00,150.00,-,-,-,-,-,-,150.00,-,-,150.00,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,FIELD LABOUR,SOWER,100.00,100.00,100.00,-,-,-,-,-,-,100.00,-,-,100.00,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,150.00,-,-,150.00,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,FIELD LABOUR,WEEDER,-,100.00,100.00,-,-,-,-,-,-,100.00,-,-,100.00,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,HERDSMEN,HERDSMEN,100.00,100.00,100.00,200.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,108.33,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,HERDSMEN,HERDSMEN,80.00,80.00,80.00,150.00,100.00,80.00,100.00,100.00,80.00,80.00,80.00,80.00,90.83,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,200.00,200.00,150.00,150.00,150.00,150.00,158.33,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,100.00,100.00,100.00,100.00,100.00,150.00,150.00,100.00,100.00,100.00,100.00,108.33,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,"SKILLED 
LABOUR",BLACKSMITH,150.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,180.00,200.00,180.00,192.50,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,"SKILLED 
LABOUR",BLACKSMITH,100.00,-,100.00,150.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,105.56,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,300.00,350.00,250.00,300.00,300.00,300.00,300.00,280.00,250.00,250.00,281.67,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SUKMA,10
CHHINDGARH,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,250.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,204.17,CHHATTISGARH,SUKMA,10
CHHINDGARH,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,SUKMA,10
BAVLA,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,GUJARAT,AHMEDABAD,5
BAVLA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,AHMEDABAD,5
BAVLA,M,FIELD LABOUR,"REAPER & 
HARVESTER",157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,W,FIELD LABOUR,"REAPER & 
HARVESTER",157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,M,FIELD LABOUR,SOWER,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,GUJARAT,AHMEDABAD,5
BAVLA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,AHMEDABAD,5
BAVLA,M,FIELD LABOUR,WEEDER,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,W,FIELD LABOUR,WEEDER,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,157.00,GUJARAT,AHMEDABAD,5
BAVLA,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,GUJARAT,AHMEDABAD,5
BAVLA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,AHMEDABAD,5
BAVLA,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,GUJARAT,AHMEDABAD,5
BAVLA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,AHMEDABAD,5
BAVLA,M,"SKILLED 
LABOUR",COBBLER,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,GUJARAT,AHMEDABAD,5
BAVLA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,AHMEDABAD,5
AMRELI,M,FIELD LABOUR,"REAPER & 
HARVESTER",240.00,287.00,287.00,287.00,287.00,287.00,270.00,270.00,270.00,270.00,270.00,270.00,274.58,GUJARAT,AMREDI,6
