Centre,Gender,Labour Category,Labour Type,July-15,August-15,September-15,October-15,November-15,December-15,January-16,February-16,March-16,April-16,May-16,June-16,Annual Average,State,District,Centre_length
KADANA,W,FIELD LABOUR,WEEDER,136.00,136.00,151.00,136.00,136.00,136.00,136.00,136.00,136.00,-,139.00,139.00,137.91,GUJARAT,PANCHMAHAL,6
KADANA,M,HERDSMEN,HERDSMEN,150.00,149.00,141.00,-,-,-,-,146.00,151.00,-,154.00,152.00,149.00,GUJARAT,PANCHMAHAL,6
KADANA,W,HERDSMEN,HERDSMEN,148.00,147.00,139.00,-,-,-,-,144.00,149.00,-,142.00,150.00,145.57,GUJARAT,PANCHMAHAL,6
KADANA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",141.00,140.00,153.00,149.00,147.00,148.00,150.00,146.00,152.00,-,154.00,154.00,148.55,GUJARAT,PANCHMAHAL,6
KADANA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",137.00,136.00,140.00,138.00,136.00,137.00,139.00,135.00,140.00,-,142.00,142.00,138.36,GUJARAT,PANCHMAHAL,6
KADANA,M,"SKILLED 
LABOUR",BLACKSMITH,238.00,236.00,236.00,236.00,236.00,236.00,236.00,236.00,236.00,-,238.00,238.00,236.55,GUJARAT,PANCHMAHAL,6
KADANA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PANCHMAHAL,6
KADANA,M,"SKILLED 
LABOUR",CARPENTER,274.00,274.00,279.00,275.00,275.00,275.00,275.00,275.00,275.00,-,279.00,279.00,275.91,GUJARAT,PANCHMAHAL,6
KADANA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PANCHMAHAL,6
KADANA,M,"SKILLED 
LABOUR",COBBLER,273.00,267.00,267.00,267.00,267.00,267.00,267.00,267.00,267.00,-,279.00,269.00,268.82,GUJARAT,PANCHMAHAL,6
KADANA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PANCHMAHAL,6
PARBUDA,M,FIELD LABOUR,PLOUGHMAN,263.00,263.00,263.00,263.00,263.00,263.00,263.00,263.00,263.00,-,263.00,263.00,263.00,GUJARAT,PARBUDAR,7
PARBUDA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PARBUDAR,7
PARBUDA,M,FIELD LABOUR,"REAPER & 
HARVESTER",238.00,238.00,238.00,238.00,238.00,238.00,238.00,146.00,238.00,-,238.00,238.00,229.64,GUJARAT,PARBUDAR,7
PARBUDA,W,FIELD LABOUR,"REAPER & 
HARVESTER",220.00,220.00,220.00,220.00,220.00,220.00,220.00,135.00,220.00,-,220.00,220.00,212.27,GUJARAT,PARBUDAR,7
PARBUDA,M,FIELD LABOUR,SOWER,313.00,313.00,313.00,313.00,313.00,313.00,313.00,313.00,313.00,-,250.00,313.00,307.27,GUJARAT,PARBUDAR,7
PARBUDA,W,FIELD LABOUR,SOWER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,160.00,250.00,241.82,GUJARAT,PARBUDAR,7
PARBUDA,M,FIELD LABOUR,WEEDER,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,-,160.00,160.00,160.00,GUJARAT,PARBUDAR,7
PARBUDA,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,GUJARAT,PARBUDAR,7
PARBUDA,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,GUJARAT,PARBUDAR,7
PARBUDA,W,HERDSMEN,HERDSMEN,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,-,135.00,135.00,135.00,GUJARAT,PARBUDAR,7
PARBUDA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,-,175.00,175.00,175.00,GUJARAT,PARBUDAR,7
PARBUDA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,-,165.00,165.00,165.00,GUJARAT,PARBUDAR,7
PARBUDA,M,"SKILLED 
LABOUR",BLACKSMITH,313.00,313.00,313.00,313.00,313.00,313.00,313.00,313.00,313.00,-,313.00,313.00,313.00,GUJARAT,PARBUDAR,7
PARBUDA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PARBUDAR,7
PARBUDA,M,"SKILLED 
LABOUR",CARPENTER,388.00,388.00,388.00,388.00,388.00,388.00,388.00,388.00,388.00,-,388.00,388.00,388.00,GUJARAT,PARBUDAR,7
PARBUDA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PARBUDAR,7
PARBUDA,M,"SKILLED 
LABOUR",COBBLER,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,-,225.00,225.00,225.00,GUJARAT,PARBUDAR,7
PARBUDA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PARBUDAR,7
PATAN,M,FIELD LABOUR,PLOUGHMAN,197.00,193.00,206.00,195.00,205.00,196.00,200.00,198.00,195.00,-,203.00,199.00,198.82,GUJARAT,PATAN,5
PATAN,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PATAN,5
PATAN,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,153.00,150.00,145.00,153.00,150.00,153.00,152.00,147.00,-,148.00,149.00,150.00,GUJARAT,PATAN,5
PATAN,W,FIELD LABOUR,"REAPER & 
HARVESTER",143.00,147.00,140.00,140.00,150.00,142.00,146.00,148.00,140.00,-,141.00,145.00,143.82,GUJARAT,PATAN,5
PATAN,M,FIELD LABOUR,SOWER,170.00,163.00,174.00,173.00,190.00,170.00,164.00,173.00,185.00,-,188.00,174.00,174.91,GUJARAT,PATAN,5
PATAN,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,150.00,150.00,GUJARAT,PATAN,5
PATAN,M,FIELD LABOUR,WEEDER,157.00,157.00,158.00,155.00,162.00,156.00,159.00,154.00,149.00,-,163.00,156.00,156.91,GUJARAT,PATAN,5
PATAN,W,FIELD LABOUR,WEEDER,148.00,147.00,148.00,148.00,157.00,142.00,150.00,144.00,150.00,-,158.00,147.00,149.00,GUJARAT,PATAN,5
PATAN,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",143.00,147.00,142.00,140.00,150.00,146.00,150.00,144.00,140.00,-,150.00,156.00,146.18,GUJARAT,PATAN,5
PATAN,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",137.00,140.00,134.00,135.00,146.00,135.00,148.00,141.00,137.00,-,146.00,147.00,140.55,GUJARAT,PATAN,5
PATAN,M,"SKILLED 
LABOUR",BLACKSMITH,313.00,275.00,317.00,917.00,313.00,313.00,305.00,300.00,289.00,-,275.00,282.00,354.45,GUJARAT,PATAN,5
PATAN,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PATAN,5
PATAN,M,"SKILLED 
LABOUR",CARPENTER,317.00,300.00,320.00,325.00,350.00,300.00,315.00,340.00,305.00,-,320.00,302.00,317.64,GUJARAT,PATAN,5
PATAN,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PATAN,5
PATAN,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,GUJARAT,PATAN,5
PATAN,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,PATAN,5
DHORAJI,M,FIELD LABOUR,PLOUGHMAN,221.00,195.00,215.00,221.00,221.00,200.00,205.00,208.00,210.00,-,220.00,215.00,211.91,GUJARAT,RAJKOT,7
DHORAJI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,RAJKOT,7
DHORAJI,M,FIELD LABOUR,"REAPER & 
HARVESTER",183.00,170.00,180.00,183.00,183.00,184.00,180.00,186.00,200.00,-,200.00,196.00,185.91,GUJARAT,RAJKOT,7
DHORAJI,W,FIELD LABOUR,"REAPER & 
HARVESTER",180.00,163.00,175.00,180.00,180.00,177.00,175.00,178.00,185.00,-,185.00,180.00,178.00,GUJARAT,RAJKOT,7
DHORAJI,M,FIELD LABOUR,SOWER,213.00,195.00,205.00,213.00,213.00,200.00,204.00,213.00,205.00,-,210.00,208.00,207.18,GUJARAT,RAJKOT,7
DHORAJI,W,FIELD LABOUR,SOWER,169.00,158.00,175.00,169.00,169.00,169.00,169.00,180.00,175.00,-,185.00,188.00,173.27,GUJARAT,RAJKOT,7
DHORAJI,M,FIELD LABOUR,WEEDER,160.00,150.00,163.00,160.00,160.00,160.00,158.00,152.00,163.00,-,157.00,150.00,157.55,GUJARAT,RAJKOT,7
DHORAJI,W,FIELD LABOUR,WEEDER,150.00,140.00,150.00,150.00,150.00,150.00,145.00,140.00,150.00,-,145.00,140.00,146.36,GUJARAT,RAJKOT,7
DHORAJI,M,HERDSMEN,HERDSMEN,190.00,163.00,188.00,190.00,190.00,180.00,190.00,198.00,190.00,-,210.00,200.00,189.91,GUJARAT,RAJKOT,7
DHORAJI,W,HERDSMEN,HERDSMEN,125.00,-,117.00,125.00,125.00,120.00,127.00,125.00,128.00,-,135.00,130.00,125.70,GUJARAT,RAJKOT,7
DHORAJI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,145.00,150.00,150.00,150.00,150.00,150.00,150.00,147.00,-,148.00,149.00,149.00,GUJARAT,RAJKOT,7
DHORAJI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",138.00,130.00,135.00,138.00,138.00,130.00,134.00,136.00,135.00,-,139.00,137.00,135.45,GUJARAT,RAJKOT,7
DHORAJI,M,"SKILLED 
LABOUR",BLACKSMITH,442.00,410.00,450.00,442.00,442.00,405.00,440.00,430.00,435.00,-,415.00,450.00,432.82,GUJARAT,RAJKOT,7
DHORAJI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,RAJKOT,7
DHORAJI,M,"SKILLED 
LABOUR",CARPENTER,442.00,410.00,450.00,442.00,442.00,405.00,440.00,430.00,435.00,-,415.00,450.00,432.82,GUJARAT,RAJKOT,7
DHORAJI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,RAJKOT,7
DHORAJI,M,"SKILLED 
LABOUR",COBBLER,350.00,370.00,360.00,350.00,350.00,365.00,345.00,350.00,360.00,-,370.00,355.00,356.82,GUJARAT,RAJKOT,7
DHORAJI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,RAJKOT,7
BAYAD,M,FIELD LABOUR,PLOUGHMAN,141.00,143.00,141.00,142.00,142.00,142.00,142.00,142.00,142.00,-,142.00,142.00,141.91,GUJARAT,SABARKANTHA,5
BAYAD,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SABARKANTHA,5
BAYAD,M,FIELD LABOUR,"REAPER & 
HARVESTER",137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,W,FIELD LABOUR,"REAPER & 
HARVESTER",137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,M,FIELD LABOUR,SOWER,141.00,143.00,141.00,142.00,142.00,142.00,142.00,142.00,142.00,-,142.00,142.00,141.91,GUJARAT,SABARKANTHA,5
BAYAD,W,FIELD LABOUR,SOWER,141.00,143.00,141.00,142.00,142.00,142.00,142.00,142.00,142.00,-,142.00,142.00,141.91,GUJARAT,SABARKANTHA,5
BAYAD,M,FIELD LABOUR,WEEDER,137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,W,FIELD LABOUR,WEEDER,137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",137.00,143.00,136.00,139.00,139.00,139.00,139.00,139.00,139.00,-,139.00,139.00,138.91,GUJARAT,SABARKANTHA,5
BAYAD,M,"SKILLED 
LABOUR",CARPENTER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,-,200.00,200.00,200.00,GUJARAT,SABARKANTHA,5
BAYAD,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SABARKANTHA,5
KAMREJ,M,FIELD LABOUR,PLOUGHMAN,159.00,159.00,159.00,-,-,159.00,159.00,159.00,159.00,-,159.00,159.00,159.00,GUJARAT,SURAT,6
KAMREJ,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
KAMREJ,M,FIELD LABOUR,"REAPER & 
HARVESTER",126.00,126.00,126.00,-,-,126.00,126.00,126.00,126.00,-,126.00,126.00,126.00,GUJARAT,SURAT,6
KAMREJ,W,FIELD LABOUR,"REAPER & 
HARVESTER",123.00,123.00,123.00,-,-,123.00,123.00,123.00,123.00,-,123.00,123.00,123.00,GUJARAT,SURAT,6
KAMREJ,M,FIELD LABOUR,SOWER,131.00,131.00,131.00,-,-,131.00,131.00,131.00,131.00,-,131.00,131.00,131.00,GUJARAT,SURAT,6
KAMREJ,W,FIELD LABOUR,SOWER,119.00,119.00,119.00,-,-,119.00,119.00,119.00,119.00,-,119.00,119.00,119.00,GUJARAT,SURAT,6
KAMREJ,M,FIELD LABOUR,WEEDER,122.00,122.00,122.00,-,-,122.00,122.00,122.00,122.00,-,122.00,122.00,122.00,GUJARAT,SURAT,6
KAMREJ,W,FIELD LABOUR,WEEDER,119.00,119.00,119.00,-,-,119.00,119.00,119.00,119.00,-,119.00,119.00,119.00,GUJARAT,SURAT,6
KAMREJ,M,HERDSMEN,HERDSMEN,55.00,55.00,55.00,-,-,119.00,119.00,55.00,-,-,-,119.00,82.43,GUJARAT,SURAT,6
KAMREJ,W,HERDSMEN,HERDSMEN,-,-,-,-,-,55.00,55.00,-,-,-,55.00,55.00,55.00,GUJARAT,SURAT,6
KAMREJ,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",122.00,122.00,122.00,-,-,122.00,122.00,122.00,122.00,-,122.00,122.00,122.00,GUJARAT,SURAT,6
KAMREJ,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",119.00,119.00,119.00,-,-,119.00,119.00,119.00,119.00,-,119.00,119.00,119.00,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",BLACKSMITH,258.00,258.00,258.00,-,-,258.00,258.00,258.00,258.00,-,258.00,258.00,258.00,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",CARPENTER,269.00,269.00,269.00,-,-,269.00,269.00,269.00,269.00,-,269.00,269.00,269.00,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
KAMREJ,M,"SKILLED 
LABOUR",COBBLER,244.00,244.00,244.00,-,-,244.00,244.00,244.00,244.00,-,244.00,244.00,244.00,GUJARAT,SURAT,6
KAMREJ,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURAT,6
MULI,M,FIELD LABOUR,PLOUGHMAN,227.00,190.00,227.00,227.00,227.00,227.00,227.00,227.00,190.00,-,227.00,227.00,220.27,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,"REAPER & 
HARVESTER",191.00,174.00,191.00,191.00,191.00,191.00,191.00,191.00,174.00,-,191.00,191.00,187.91,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,"REAPER & 
HARVESTER",157.00,156.00,157.00,157.00,157.00,157.00,157.00,157.00,156.00,-,157.00,157.00,156.82,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,SOWER,228.00,200.00,228.00,228.00,228.00,228.00,228.00,228.00,220.00,-,228.00,228.00,224.73,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,FIELD LABOUR,WEEDER,178.00,171.00,178.00,178.00,178.00,178.00,178.00,178.00,171.00,-,178.00,178.00,176.73,GUJARAT,SURENDRANANANAGAR,4
MULI,W,FIELD LABOUR,WEEDER,152.00,149.00,152.00,152.00,152.00,152.00,152.00,152.00,149.00,-,152.00,152.00,151.45,GUJARAT,SURENDRANANANAGAR,4
MULI,M,HERDSMEN,HERDSMEN,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,-,-,125.00,125.00,125.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,-,175.00,175.00,175.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",154.00,155.00,154.00,154.00,154.00,154.00,154.00,154.00,154.00,-,154.00,154.00,154.09,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",BLACKSMITH,258.00,258.00,258.00,258.00,258.00,258.00,258.00,258.00,258.00,-,258.00,258.00,258.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",CARPENTER,239.00,239.00,239.00,239.00,239.00,239.00,239.00,239.00,239.00,-,239.00,239.00,239.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
MULI,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,GUJARAT,SURENDRANANANAGAR,4
MULI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,SURENDRANANANAGAR,4
KARJAN,M,FIELD LABOUR,PLOUGHMAN,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,167.00,-,167.00,167.00,167.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,"REAPER & 
HARVESTER",138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,-,138.00,138.00,138.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,"REAPER & 
HARVESTER",138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,-,138.00,138.00,138.00,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,SOWER,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,-,135.00,135.00,135.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,SOWER,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,-,135.00,135.00,135.00,GUJARAT,VADODARA,6
KARJAN,M,FIELD LABOUR,WEEDER,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,-,118.00,118.00,118.00,GUJARAT,VADODARA,6
KARJAN,W,FIELD LABOUR,WEEDER,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,-,118.00,118.00,118.00,GUJARAT,VADODARA,6
KARJAN,M,HERDSMEN,HERDSMEN,92.00,92.00,92.00,92.00,92.00,92.00,92.00,92.00,92.00,-,92.00,92.00,92.00,GUJARAT,VADODARA,6
KARJAN,W,HERDSMEN,HERDSMEN,80.00,-,80.00,80.00,80.00,80.00,80.00,80.00,80.00,-,80.00,80.00,80.00,GUJARAT,VADODARA,6
KARJAN,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,-,107.00,107.00,107.00,GUJARAT,VADODARA,6
KARJAN,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,107.00,-,107.00,107.00,107.00,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",BLACKSMITH,259.00,259.00,259.00,259.00,259.00,259.00,259.00,259.00,259.00,-,259.00,259.00,259.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",CARPENTER,271.00,271.00,271.00,271.00,271.00,271.00,271.00,271.00,271.00,-,271.00,271.00,271.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
KARJAN,M,"SKILLED 
LABOUR",COBBLER,226.00,226.00,226.00,226.00,226.00,226.00,226.00,226.00,226.00,-,226.00,226.00,226.00,GUJARAT,VADODARA,6
KARJAN,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VADODARA,6
VALSAD,M,FIELD LABOUR,PLOUGHMAN,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,"REAPER & 
HARVESTER",120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,"REAPER & 
HARVESTER",120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,SOWER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,SOWER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,M,FIELD LABOUR,WEEDER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,W,FIELD LABOUR,WEEDER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
VALSAD,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,GUJARAT,VALSAD,6
SHAHPUR,M,FIELD LABOUR,PLOUGHMAN,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,SOWER,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
SHAHPUR,M,FIELD LABOUR,WEEDER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,HARYANA,AMBALA,7
SHAHPUR,W,FIELD LABOUR,WEEDER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,HARYANA,AMBALA,7
SHAHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,HARYANA,AMBALA,7
SHAHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,HARYANA,AMBALA,7
SHAHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,HARYANA,AMBALA,7
SHAHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,HARYANA,AMBALA,7
