Centre,Gender,Labour Category,Labour Type,July-17,August-17,September-17,October-17,November-17,December-17,January-18,February-18,March-18,April-18,May-18,June-18,Annual Average,State,District,Centre_length
BHARATPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,200.00,200.00,200.00,-,200.00,-,-,-,200.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,HERDSMEN,HERDSMEN,100.00,100.00,100.00,100.00,100.00,-,100.00,200.00,100.00,-,-,-,112.50,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,155.56,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,-,-,300.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,-,-,300.00,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,320.00,200.00,-,-,-,213.33,CHHATTISGARH,BALRAMPUR,9
BHARATPUR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,9
MURKAUL,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,200.00,-,200.00,200.00,200.00,200.00,200.00,-,-,-,200.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,200.00,200.00,200.00,-,200.00,-,-,-,200.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,FIELD LABOUR,WEEDER,150.00,150.00,150.00,-,150.00,150.00,150.00,-,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,HERDSMEN,HERDSMEN,100.00,100.00,100.00,100.00,100.00,100.00,100.00,200.00,100.00,-,-,-,111.11,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,200.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,155.56,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,150.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,-,-,300.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,-,-,-,300.00,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,7
MURKAUL,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,200.00,200.00,200.00,320.00,200.00,-,-,-,213.33,CHHATTISGARH,BALRAMPUR,7
MURKAUL,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BALRAMPUR,7
DEWARA,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,-,-,-,-,-,-,-,-,300.00,262.50,CHHATTISGARH,BASTAR,6
DEWARA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,6
DEWARA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,120.00,-,-,-,-,-,-,-,110.00,CHHATTISGARH,BASTAR,6
DEWARA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,80.00,100.00,-,-,-,-,-,-,-,90.00,CHHATTISGARH,BASTAR,6
DEWARA,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,6
DEWARA,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,6
DEWARA,M,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,6
DEWARA,W,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,6
DEWARA,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,-,120.00,120.00,120.00,120.00,120.00,180.00,161.82,CHHATTISGARH,BASTAR,6
DEWARA,W,HERDSMEN,HERDSMEN,180.00,200.00,200.00,150.00,200.00,-,-,100.00,100.00,100.00,100.00,150.00,148.00,CHHATTISGARH,BASTAR,6
DEWARA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,250.00,-,250.00,250.00,250.00,250.00,250.00,250.00,250.00,CHHATTISGARH,BASTAR,6
DEWARA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,180.00,180.00,180.00,180.00,-,180.00,180.00,180.00,180.00,180.00,180.00,181.82,CHHATTISGARH,BASTAR,6
DEWARA,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,-,300.00,300.00,300.00,300.00,300.00,300.00,300.00,CHHATTISGARH,BASTAR,6
DEWARA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,6
DEWARA,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,-,350.00,350.00,350.00,350.00,350.00,350.00,350.00,CHHATTISGARH,BASTAR,6
DEWARA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,6
DEWARA,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,217.00,-,217.00,CHHATTISGARH,BASTAR,6
DEWARA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,6
KILEPAL,M,FIELD LABOUR,PLOUGHMAN,250.00,250.00,250.00,-,-,-,-,-,-,-,-,300.00,262.50,CHHATTISGARH,BASTAR,7
KILEPAL,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,7
KILEPAL,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,100.00,120.00,-,-,-,-,-,-,-,110.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,80.00,100.00,-,-,-,-,-,-,-,90.00,CHHATTISGARH,BASTAR,7
KILEPAL,M,FIELD LABOUR,SOWER,200.00,200.00,200.00,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,7
KILEPAL,M,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,FIELD LABOUR,WEEDER,-,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,CHHATTISGARH,BASTAR,7
KILEPAL,M,HERDSMEN,HERDSMEN,200.00,200.00,200.00,200.00,200.00,-,-,120.00,120.00,120.00,120.00,180.00,166.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,HERDSMEN,HERDSMEN,180.00,200.00,200.00,150.00,200.00,-,-,100.00,100.00,100.00,100.00,150.00,148.00,CHHATTISGARH,BASTAR,7
KILEPAL,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",250.00,250.00,250.00,250.00,250.00,-,-,250.00,250.00,250.00,250.00,250.00,250.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,180.00,180.00,180.00,180.00,-,-,180.00,180.00,180.00,180.00,100.00,174.00,CHHATTISGARH,BASTAR,7
KILEPAL,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,-,-,300.00,300.00,300.00,300.00,300.00,300.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,7
KILEPAL,M,"SKILLED 
LABOUR",CARPENTER,350.00,350.00,350.00,350.00,350.00,-,-,350.00,350.00,350.00,350.00,350.00,350.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,7
KILEPAL,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,217.00,-,217.00,CHHATTISGARH,BASTAR,7
KILEPAL,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BASTAR,7
BARELA,M,FIELD LABOUR,PLOUGHMAN,400.00,400.00,400.00,-,450.00,600.00,-,700.00,-,-,-,500.00,492.86,CHHATTISGARH,BEMETARA,6
BARELA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,6
BARELA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,140.00,150.00,150.00,-,-,150.00,150.00,120.00,-,-,143.33,CHHATTISGARH,BEMETARA,6
BARELA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,120.00,120.00,110.00,-,-,130.00,120.00,110.00,-,-,118.33,CHHATTISGARH,BEMETARA,6
BARELA,M,FIELD LABOUR,SOWER,150.00,-,150.00,-,150.00,200.00,-,200.00,-,-,-,140.00,165.00,CHHATTISGARH,BEMETARA,6
BARELA,W,FIELD LABOUR,SOWER,100.00,-,100.00,-,100.00,160.00,-,160.00,-,-,-,100.00,120.00,CHHATTISGARH,BEMETARA,6
BARELA,M,FIELD LABOUR,WEEDER,125.00,125.00,125.00,-,120.00,160.00,-,160.00,125.00,130.00,-,-,133.75,CHHATTISGARH,BEMETARA,6
BARELA,W,FIELD LABOUR,WEEDER,100.00,100.00,100.00,-,100.00,140.00,-,140.00,90.00,100.00,-,-,108.75,CHHATTISGARH,BEMETARA,6
BARELA,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,175.00,-,170.00,170.00,150.00,150.00,150.00,155.91,CHHATTISGARH,BEMETARA,6
BARELA,W,HERDSMEN,HERDSMEN,-,150.00,-,120.00,120.00,120.00,-,130.00,150.00,120.00,120.00,-,128.75,CHHATTISGARH,BEMETARA,6
BARELA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,-,200.00,-,200.00,150.00,150.00,150.00,150.00,160.00,CHHATTISGARH,BEMETARA,6
BARELA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,110.00,100.00,110.00,-,150.00,-,150.00,120.00,100.00,110.00,100.00,115.00,CHHATTISGARH,BEMETARA,6
BARELA,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,150.00,150.00,150.00,250.00,-,250.00,175.00,150.00,200.00,150.00,193.18,CHHATTISGARH,BEMETARA,6
BARELA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,6
BARELA,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,400.00,375.00,375.00,400.00,-,400.00,450.00,400.00,450.00,400.00,404.55,CHHATTISGARH,BEMETARA,6
BARELA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,6
BARELA,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,150.00,150.00,150.00,230.00,-,220.00,150.00,150.00,150.00,150.00,181.82,CHHATTISGARH,BEMETARA,6
BARELA,W,"SKILLED 
LABOUR",COBBLER,150.00,150.00,-,-,100.00,160.00,-,160.00,130.00,-,-,-,141.67,CHHATTISGARH,BEMETARA,6
NAWAGARH,M,FIELD LABOUR,PLOUGHMAN,400.00,425.00,450.00,-,450.00,500.00,-,500.00,-,-,-,500.00,460.71,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,140.00,150.00,150.00,150.00,-,150.00,150.00,150.00,-,-,148.57,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,120.00,120.00,120.00,120.00,-,120.00,120.00,120.00,-,-,120.00,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,FIELD LABOUR,SOWER,150.00,-,150.00,-,150.00,200.00,-,200.00,-,-,-,150.00,166.67,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,FIELD LABOUR,SOWER,120.00,-,100.00,-,100.00,150.00,-,150.00,-,-,-,100.00,120.00,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,FIELD LABOUR,WEEDER,100.00,125.00,120.00,-,120.00,150.00,-,150.00,150.00,159.00,-,100.00,130.44,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,FIELD LABOUR,WEEDER,90.00,90.00,100.00,-,100.00,130.00,-,130.00,100.00,100.00,-,100.00,104.44,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,160.00,-,160.00,170.00,150.00,150.00,100.00,149.09,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,HERDSMEN,HERDSMEN,-,150.00,120.00,120.00,120.00,120.00,-,120.00,150.00,120.00,120.00,-,126.67,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,200.00,-,200.00,200.00,200.00,200.00,150.00,172.73,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",100.00,120.00,100.00,110.00,110.00,150.00,-,150.00,150.00,150.00,160.00,100.00,127.27,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,150.00,150.00,150.00,250.00,-,250.00,240.00,240.00,240.00,180.00,213.64,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,"SKILLED 
LABOUR",CARPENTER,350.00,375.00,350.00,350.00,350.00,400.00,-,400.00,400.00,430.00,500.00,500.00,400.45,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BEMETARA,8
NAWAGARH,M,"SKILLED 
LABOUR",COBBLER,250.00,250.00,150.00,150.00,150.00,200.00,-,200.00,220.00,220.00,200.00,220.00,200.91,CHHATTISGARH,BEMETARA,8
NAWAGARH,W,"SKILLED 
LABOUR",COBBLER,150.00,150.00,100.00,100.00,-,150.00,-,150.00,130.00,130.00,130.00,-,132.22,CHHATTISGARH,BEMETARA,8
BHAIRAMGARH,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,-,-,-,-,-,-,-,-,-,-,500.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,FIELD LABOUR,WEEDER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,FIELD LABOUR,WEEDER,200.00,150.00,-,-,-,-,-,-,-,-,-,-,175.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,HERDSMEN,HERDSMEN,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,HERDSMEN,HERDSMEN,200.00,150.00,-,-,-,-,-,-,-,-,-,-,175.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"SKILLED 
LABOUR",BLACKSMITH,350.00,300.00,-,-,-,-,-,-,-,-,-,-,325.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"SKILLED 
LABOUR",CARPENTER,400.00,-,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,M,"SKILLED 
LABOUR",COBBLER,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,11
BHAIRAMGARH,W,"SKILLED 
LABOUR",COBBLER,350.00,300.00,-,-,-,-,-,-,-,-,-,-,325.00,CHHATTISGARH,BIJAPUR,11
USOOR,M,FIELD LABOUR,PLOUGHMAN,500.00,500.00,-,-,-,-,-,-,-,-,-,-,500.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BIJAPUR,5
USOOR,M,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,FIELD LABOUR,WEEDER,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,FIELD LABOUR,WEEDER,200.00,150.00,-,-,-,-,-,-,-,-,-,-,175.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,HERDSMEN,HERDSMEN,200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,HERDSMEN,HERDSMEN,200.00,150.00,-,-,-,-,-,-,-,-,-,-,175.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",200.00,200.00,-,-,-,-,-,-,-,-,-,-,200.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,"SKILLED 
LABOUR",BLACKSMITH,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,"SKILLED 
LABOUR",BLACKSMITH,350.00,300.00,-,-,-,-,-,-,-,-,-,-,325.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,"SKILLED 
LABOUR",CARPENTER,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,"SKILLED 
LABOUR",CARPENTER,400.00,-,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,5
USOOR,M,"SKILLED 
LABOUR",COBBLER,400.00,400.00,-,-,-,-,-,-,-,-,-,-,400.00,CHHATTISGARH,BIJAPUR,5
USOOR,W,"SKILLED 
LABOUR",COBBLER,350.00,300.00,-,-,-,-,-,-,-,-,-,-,325.00,CHHATTISGARH,BIJAPUR,5
BODARI,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,300.00,-,-,-,-,-,-,-,300.00,CHHATTISGARH,BILASPUR,6
BODARI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BILASPUR,6
BODARI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,130.00,180.00,-,-,-,-,-,-,155.00,CHHATTISGARH,BILASPUR,6
BODARI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,130.00,160.00,-,-,-,-,-,-,145.00,CHHATTISGARH,BILASPUR,6
BODARI,M,FIELD LABOUR,WEEDER,-,-,-,-,120.00,170.00,-,-,-,-,-,-,145.00,CHHATTISGARH,BILASPUR,6
BODARI,W,FIELD LABOUR,WEEDER,-,-,-,-,100.00,170.00,-,-,-,-,-,-,135.00,CHHATTISGARH,BILASPUR,6
BODARI,M,HERDSMEN,HERDSMEN,-,-,-,-,150.00,150.00,-,-,-,-,-,-,150.00,CHHATTISGARH,BILASPUR,6
BODARI,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BILASPUR,6
BODARI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,175.00,175.00,-,-,-,-,-,-,175.00,CHHATTISGARH,BILASPUR,6
BODARI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,150.00,150.00,-,-,-,-,-,-,150.00,CHHATTISGARH,BILASPUR,6
BODARI,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,225.00,250.00,-,-,-,-,-,-,237.50,CHHATTISGARH,BILASPUR,6
BODARI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,125.00,125.00,-,-,-,-,-,-,125.00,CHHATTISGARH,BILASPUR,6
BODARI,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,300.00,300.00,-,-,-,-,-,-,300.00,CHHATTISGARH,BILASPUR,6
BODARI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BILASPUR,6
BODARI,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,150.00,250.00,-,-,-,-,-,-,200.00,CHHATTISGARH,BILASPUR,6
BODARI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,CHHATTISGARH,BILASPUR,6
GAURELA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,180.00,-,-,-,-,-,-,180.00,CHHATTISGARH,BILASPUR,7
GAURELA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,160.00,-,-,-,-,-,-,160.00,CHHATTISGARH,BILASPUR,7
GAURELA,M,FIELD LABOUR,WEEDER,-,-,-,-,-,180.00,-,-,-,-,-,-,180.00,CHHATTISGARH,BILASPUR,7
GAURELA,W,FIELD LABOUR,WEEDER,-,-,-,-,-,160.00,-,-,-,-,-,-,160.00,CHHATTISGARH,BILASPUR,7
GAURELA,M,HERDSMEN,HERDSMEN,-,-,-,-,-,200.00,-,-,-,-,-,-,200.00,CHHATTISGARH,BILASPUR,7
