Centre,Gender,Labour Category,Labour Type,July-11,August-11,September-11,October-11,November-11,December-11,January-12,February-12,March-12,April-12,May-12,June-12,Annual Average,State,District,Centre_length
SIMARIYA,M,FIELD LABOUR,WEEDER,120.00,120.00,120.00,120.00,150.00,150.00,150.00,150.00,150.00,-,-,-,136.67,BIHAR,BEGUSARAI,8
SIMARIYA,W,FIELD LABOUR,WEEDER,80.00,80.00,80.00,80.00,90.00,90.00,90.00,90.00,90.00,-,-,-,85.56,BIHAR,BEGUSARAI,8
SIMARIYA,M,HERDSMEN,HERDSMEN,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,-,-,-,70.00,BIHAR,BEGUSARAI,8
SIMARIYA,W,HERDSMEN,HERDSMEN,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,-,-,-,60.00,BIHAR,BEGUSARAI,8
SIMARIYA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,150.00,BIHAR,BEGUSARAI,8
SIMARIYA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",80.00,80.00,80.00,80.00,90.00,90.00,90.00,90.00,90.00,-,-,-,85.56,BIHAR,BEGUSARAI,8
SIMARIYA,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,BIHAR,BEGUSARAI,8
SIMARIYA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BEGUSARAI,8
SIMARIYA,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,-,-,-,250.00,BIHAR,BEGUSARAI,8
SIMARIYA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BEGUSARAI,8
SIMARIYA,M,"SKILLED 
LABOUR",COBBLER,200.00,200.00,200.00,200.00,250.00,250.00,250.00,250.00,250.00,-,-,-,227.78,BIHAR,BEGUSARAI,8
SIMARIYA,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BEGUSARAI,8
AKHALAKHPUR,M,FIELD LABOUR,PLOUGHMAN,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BHABHUA,11
AKHALAKHPUR,M,FIELD LABOUR,SOWER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,FIELD LABOUR,SOWER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,M,FIELD LABOUR,WEEDER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,FIELD LABOUR,WEEDER,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,M,HERDSMEN,HERDSMEN,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,HERDSMEN,HERDSMEN,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,BIHAR,BHABHUA,11
AKHALAKHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,BIHAR,BHABHUA,11
AKHALAKHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BHABHUA,11
AKHALAKHPUR,M,"SKILLED 
LABOUR",CARPENTER,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,BIHAR,BHABHUA,11
AKHALAKHPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BHABHUA,11
DALSAGAR,M,FIELD LABOUR,PLOUGHMAN,180.00,180.00,180.00,-,-,-,-,-,-,-,-,-,180.00,BIHAR,BUXAR,8
DALSAGAR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BUXAR,8
DALSAGAR,M,FIELD LABOUR,SOWER,180.00,200.00,-,-,-,-,-,-,-,-,-,-,190.00,BIHAR,BUXAR,8
DALSAGAR,W,FIELD LABOUR,SOWER,150.00,160.00,-,-,-,-,-,-,-,-,-,-,155.00,BIHAR,BUXAR,8
DALSAGAR,M,FIELD LABOUR,WEEDER,150.00,-,150.00,-,-,-,-,-,-,-,-,-,150.00,BIHAR,BUXAR,8
DALSAGAR,W,FIELD LABOUR,WEEDER,150.00,-,-,-,-,-,-,-,-,-,-,-,150.00,BIHAR,BUXAR,8
DALSAGAR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,-,-,-,-,-,-,-,-,-,150.00,BIHAR,BUXAR,8
DALSAGAR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BUXAR,8
DALSAGAR,M,"SKILLED 
LABOUR",BLACKSMITH,180.00,180.00,180.00,-,-,-,-,-,-,-,-,-,180.00,BIHAR,BUXAR,8
DALSAGAR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BUXAR,8
DALSAGAR,M,"SKILLED 
LABOUR",CARPENTER,180.00,180.00,180.00,-,-,-,-,-,-,-,-,-,180.00,BIHAR,BUXAR,8
DALSAGAR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BUXAR,8
DALSAGAR,M,"SKILLED 
LABOUR",COBBLER,180.00,180.00,180.00,-,-,-,-,-,-,-,-,-,180.00,BIHAR,BUXAR,8
DALSAGAR,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,BUXAR,8
SIRNIYA,M,FIELD LABOUR,PLOUGHMAN,110.00,110.00,120.00,120.00,120.00,130.00,130.00,130.00,130.00,125.00,125.00,-,122.73,BIHAR,DARBHANGA,7
SIRNIYA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,DARBHANGA,7
SIRNIYA,M,FIELD LABOUR,SOWER,100.00,110.00,110.00,110.00,110.00,120.00,120.00,120.00,120.00,115.00,115.00,-,113.64,BIHAR,DARBHANGA,7
SIRNIYA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,DARBHANGA,7
SIRNIYA,M,FIELD LABOUR,WEEDER,100.00,100.00,100.00,100.00,100.00,120.00,120.00,120.00,120.00,115.00,115.00,-,110.00,BIHAR,DARBHANGA,7
SIRNIYA,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,DARBHANGA,7
SIRNIYA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,120.00,120.00,120.00,130.00,130.00,130.00,130.00,125.00,125.00,-,124.55,BIHAR,DARBHANGA,7
SIRNIYA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,DARBHANGA,7
SIRNIYA,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,260.00,260.00,260.00,280.00,280.00,280.00,280.00,270.00,270.00,-,267.27,BIHAR,DARBHANGA,7
SIRNIYA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,DARBHANGA,7
JHAJHARA,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,150.00,-,-,150.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,150.00,-,-,150.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,170.00,-,-,170.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,170.00,-,-,170.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,250.00,-,-,250.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,250.00,-,-,250.00,BIHAR,"EAST 
CHAMPARAN",8
JHAJHARA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",8
WARIYARPUR,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,120.00,-,-,120.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,150.00,-,-,150.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,HERDSMEN,HERDSMEN,-,-,-,-,-,-,-,-,-,150.00,-,-,150.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,170.00,-,-,170.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,170.00,-,-,170.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,250.00,-,-,250.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,250.00,-,-,250.00,BIHAR,"EAST 
CHAMPARAN",10
WARIYARPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,"EAST 
CHAMPARAN",10
KARCHOE,M,FIELD LABOUR,PLOUGHMAN,-,-,-,-,300.00,300.00,140.00,140.00,140.00,140.00,140.00,140.00,180.00,BIHAR,GAYA,7
KARCHOE,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,7
KARCHOE,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,240.00,240.00,150.00,150.00,150.00,150.00,150.00,150.00,172.50,BIHAR,GAYA,7
KARCHOE,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,200.00,200.00,-,-,-,-,-,-,200.00,BIHAR,GAYA,7
KARCHOE,M,FIELD LABOUR,SOWER,-,-,-,-,240.00,240.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,BIHAR,GAYA,7
KARCHOE,W,FIELD LABOUR,SOWER,-,-,-,-,200.00,200.00,120.00,120.00,120.00,120.00,120.00,120.00,140.00,BIHAR,GAYA,7
KARCHOE,M,FIELD LABOUR,WEEDER,-,-,-,-,240.00,240.00,120.00,120.00,120.00,120.00,120.00,120.00,150.00,BIHAR,GAYA,7
KARCHOE,W,FIELD LABOUR,WEEDER,-,-,-,-,200.00,200.00,120.00,120.00,120.00,120.00,120.00,120.00,140.00,BIHAR,GAYA,7
KARCHOE,M,HERDSMEN,HERDSMEN,-,-,-,-,240.00,240.00,-,-,-,-,-,-,240.00,BIHAR,GAYA,7
KARCHOE,W,HERDSMEN,HERDSMEN,-,-,-,-,200.00,200.00,-,-,-,-,-,-,200.00,BIHAR,GAYA,7
KARCHOE,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,240.00,240.00,140.00,140.00,140.00,140.00,140.00,140.00,165.00,BIHAR,GAYA,7
KARCHOE,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,200.00,200.00,120.00,120.00,120.00,120.00,120.00,120.00,140.00,BIHAR,GAYA,7
KARCHOE,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,400.00,400.00,270.00,270.00,270.00,270.00,270.00,270.00,302.50,BIHAR,GAYA,7
KARCHOE,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,7
KARCHOE,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,400.00,400.00,270.00,270.00,270.00,270.00,270.00,270.00,302.50,BIHAR,GAYA,7
KARCHOE,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,7
KARCHOE,M,"SKILLED 
LABOUR",COBBLER,-,-,-,-,600.00,600.00,320.00,320.00,320.00,320.00,320.00,320.00,390.00,BIHAR,GAYA,7
KARCHOE,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,7
TURI,M,FIELD LABOUR,PLOUGHMAN,-,-,-,290.00,290.00,290.00,290.00,290.00,-,-,-,-,290.00,BIHAR,GAYA,4
TURI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,4
TURI,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,249.00,249.00,249.00,249.00,249.00,-,-,-,-,249.00,BIHAR,GAYA,4
TURI,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,4
TURI,M,FIELD LABOUR,SOWER,-,-,-,232.00,232.00,232.00,232.00,232.00,-,-,-,-,232.00,BIHAR,GAYA,4
TURI,W,FIELD LABOUR,SOWER,-,-,-,92.00,92.00,92.00,90.00,90.00,-,-,-,-,91.20,BIHAR,GAYA,4
TURI,M,FIELD LABOUR,WEEDER,-,-,-,290.00,290.00,290.00,290.00,290.00,-,-,-,-,290.00,BIHAR,GAYA,4
TURI,W,FIELD LABOUR,WEEDER,-,-,-,92.00,92.00,92.00,92.00,92.00,-,-,-,-,92.00,BIHAR,GAYA,4
TURI,M,HERDSMEN,HERDSMEN,-,-,-,240.00,240.00,240.00,240.00,240.00,-,-,-,-,240.00,BIHAR,GAYA,4
TURI,W,HERDSMEN,HERDSMEN,-,-,-,200.00,200.00,200.00,200.00,200.00,-,-,-,-,200.00,BIHAR,GAYA,4
TURI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,240.00,240.00,240.00,240.00,240.00,-,-,-,-,240.00,BIHAR,GAYA,4
TURI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,200.00,200.00,200.00,200.00,200.00,-,-,-,-,200.00,BIHAR,GAYA,4
TURI,M,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,410.00,410.00,410.00,410.00,410.00,-,-,-,-,410.00,BIHAR,GAYA,4
TURI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,4
TURI,M,"SKILLED 
LABOUR",CARPENTER,-,-,-,300.00,300.00,300.00,300.00,300.00,-,-,-,-,300.00,BIHAR,GAYA,4
TURI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GAYA,4
BAIKUNTHPUR,M,FIELD LABOUR,PLOUGHMAN,200.00,200.00,-,200.00,-,200.00,300.00,-,-,-,-,300.00,233.33,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,120.00,-,150.00,-,-,-,150.00,150.00,-,-,142.50,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,FIELD LABOUR,SOWER,200.00,200.00,-,-,-,-,300.00,-,-,-,-,-,233.33,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,FIELD LABOUR,WEEDER,200.00,200.00,-,-,-,200.00,-,-,-,-,-,-,200.00,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",120.00,120.00,120.00,120.00,144.00,144.00,120.00,-,300.00,120.00,-,-,145.33,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,"SKILLED 
LABOUR",BLACKSMITH,300.00,300.00,300.00,300.00,300.00,300.00,-,-,-,-,-,-,300.00,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,M,"SKILLED 
LABOUR",CARPENTER,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,BIHAR,GOPAL GANJ,11
BAIKUNTHPUR,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,GOPAL GANJ,11
GODDI,M,FIELD LABOUR,PLOUGHMAN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JAMUI,5
GODDI,M,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,FIELD LABOUR,"REAPER & 
HARVESTER",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,M,FIELD LABOUR,SOWER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,FIELD LABOUR,SOWER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,M,FIELD LABOUR,WEEDER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JAMUI,5
GODDI,M,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,HERDSMEN,HERDSMEN,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,M,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,W,"OTHER 
AGRICULTURAL 
LABOUR","OTHER 
AGRICULTURAL 
LABOUR",150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JAMUI,5
GODDI,M,"SKILLED 
LABOUR",BLACKSMITH,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,BIHAR,JAMUI,5
GODDI,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JAMUI,5
GODDI,M,"SKILLED 
LABOUR",CARPENTER,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,BIHAR,JAMUI,5
GODDI,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JAMUI,5
GODDI,M,"SKILLED 
LABOUR",COBBLER,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,-,-,-,-,150.00,BIHAR,JAMUI,5
GODDI,W,"SKILLED 
LABOUR",COBBLER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JAMUI,5
BARA,M,FIELD LABOUR,PLOUGHMAN,100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,BIHAR,JEHANABAD,4
BARA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BARA,M,FIELD LABOUR,"REAPER & 
HARVESTER",100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,BIHAR,JEHANABAD,4
BARA,W,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BARA,M,FIELD LABOUR,SOWER,100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,BIHAR,JEHANABAD,4
BARA,W,FIELD LABOUR,SOWER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BARA,M,FIELD LABOUR,WEEDER,100.00,-,-,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,BIHAR,JEHANABAD,4
BARA,W,FIELD LABOUR,WEEDER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BARA,M,"SKILLED 
LABOUR",BLACKSMITH,150.00,-,-,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,BIHAR,JEHANABAD,4
BARA,W,"SKILLED 
LABOUR",BLACKSMITH,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BARA,M,"SKILLED 
LABOUR",CARPENTER,180.00,-,-,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,BIHAR,JEHANABAD,4
BARA,W,"SKILLED 
LABOUR",CARPENTER,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,JEHANABAD,4
BABUBAGICHA,M,FIELD LABOUR,PLOUGHMAN,135.00,135.00,135.00,-,100.00,100.00,-,100.00,-,100.00,110.00,110.00,113.89,BIHAR,KHAGARIA,11
BABUBAGICHA,W,FIELD LABOUR,PLOUGHMAN,-,-,-,-,-,-,-,-,-,-,-,-,-,BIHAR,KHAGARIA,11
BABUBAGICHA,M,FIELD LABOUR,"REAPER & 
HARVESTER",-,-,150.00,120.00,120.00,-,-,-,-,-,-,-,130.00,BIHAR,KHAGARIA,11
